id,term,year,quarter,course_id,class_num,school,subject,catalog_num,section,title,instructor,start_time,end_time,meeting_days
127227,2015 Spring,2015,Spring,1647,36342,WCAS,ECON,202-0,60,Introduction to Microeconomics,Scott Richard Ogawa,14:00,14:50,MoWeFr
127228,2015 Spring,2015,Spring,1650,36357,WCAS,ECON,281-0,20,Introduction to Applied Econometrics,Richard E H Walker,09:00,09:50,MoWeFr
125375,2015 Spring,2015,Spring,6149,38312,UC,ECON,281-CN,16,Introduction to Applied Econometrics,Deepasriya Sampath-Kumar,18:15,21:15,Th
127229,2015 Spring,2015,Spring,1654,36366,WCAS,ECON,307-0,20,Economics of Medical Care,Frank Limbrock,11:00,12:20,MoWeFr
127230,2015 Spring,2015,Spring,1655,36367,WCAS,ECON,308-0,20,Money and Banking,Eric Gerald Schulz,15:30,16:50,MoWeFr
127231,2015 Spring,2015,Spring,1656,36368,WCAS,ECON,309-0,20,Elements of Public Finance,Jeffrey Thomas Lewis,14:00,15:20,TuTh
127232,2015 Spring,2015,Spring,1657,36369,WCAS,ECON,310-1,20,Microeconomics,Alessandro Pavan,09:30,10:50,MoWe
127233,2015 Spring,2015,Spring,1658,36375,WCAS,ECON,310-2,20,Microeconomics,Jeffrey C Ely,14:00,15:20,TuTh
125376,2015 Spring,2015,Spring,6157,38313,UC,ECON,310-B,14,Microeconomics II,Peter Sattler,18:15,21:15,Tu
127234,2015 Spring,2015,Spring,1659,36386,WCAS,ECON,311-0,20,Macroeconomics,Lawrence J Christiano,11:00,12:20,TuTh
127235,2015 Spring,2015,Spring,1664,36395,WCAS,ECON,318-0,20,History of Economic Thought,Laura Lynne Kiesling,12:30,13:50,TuTh
127236,2015 Spring,2015,Spring,1668,36396,WCAS,ECON,323-1,20,Economic History of the United States Before 1865,Benjamin Remy Chabot,18:30,19:50,MoWe
127237,2015 Spring,2015,Spring,1671,36397,WCAS,ECON,325-0,20,Economic Growth & Development,Kiminori Matsuyama,14:00,15:20,MoWeFr
125377,2015 Spring,2015,Spring,17443,38314,UC,ECON,326-CN,15,Economics of Developing Countries,Karl Tan Muth,18:15,21:15,We
127238,2015 Spring,2015,Spring,21021,36523,WCAS,ECON,329-0,20,Experimental Economics,Scott Richard Ogawa,15:30,16:50,MoWeFr
127239,2015 Spring,2015,Spring,1673,36398,WCAS,ECON,330-0,20,Behavioral Economics,Eric Gerald Schulz,18:30,19:50,MoWe
127240,2015 Spring,2015,Spring,13831,36518,WCAS,ECON,335-0,20,Political Economics,Bruno H Strulovici,09:30,10:50,TuTh
127241,2015 Spring,2015,Spring,1679,36400,WCAS,ECON,349-0,20,Industrial Economics,James Andrew Hornsten,12:30,13:50,MoWeFr
127242,2015 Spring,2015,Spring,15888,37114,WCAS,ECON,359-0,20,Economics of Nonprofit Organizations,Burton Allen Weisbrod,09:30,10:50,TuTh
127243,2015 Spring,2015,Spring,1685,36401,WCAS,ECON,360-1,20,Foundations of Corporate Finance Theory,Vidya Kamate,17:00,18:20,TuTh
127244,2015 Spring,2015,Spring,1652,36364,WCAS,ECON,361-0,20,International Trade,David West Allen,09:30,10:50,MoWeFr
127245,2015 Spring,2015,Spring,1653,36365,WCAS,ECON,362-0,20,International Finance,Richard E H Walker,11:00,12:20,MoWeFr
127246,2015 Spring,2015,Spring,1686,37119,WCAS,ECON,370-0,20,Environmental & Natural Resource Economics,Mark P Witte,12:30,13:50,MoWeFr
127247,2015 Spring,2015,Spring,1688,36402,WCAS,ECON,380-2,20,Game Theory,Ron Siegel,15:30,16:50,TuTh
127248,2015 Spring,2015,Spring,1690,36403,WCAS,ECON,381-2,20,Econometrics,Alexander Torgovitsky,14:00,15:20,MoWeFr
127249,2015 Spring,2015,Spring,1696,36404,WCAS,ECON,398-2,20,Senior Seminar,James Andrew Hornsten,16:00,16:50,MoWeFr
128742,2015 Spring,2015,Spring,6172,39206,UC,ECON,399-CN,50,Independent Study,Mark P Witte,,,
127250,2015 Spring,2015,Spring,1700,36452,WCAS,ECON,410-3,20,Microeconomics,Jeffrey C Ely,09:00,10:50,TuTh
127251,2015 Spring,2015,Spring,1703,36455,WCAS,ECON,411-3,20,Macroeconomics,Matthias Doepke,13:00,14:50,TuTh
127252,2015 Spring,2015,Spring,1708,36457,WCAS,ECON,414-3,20,Economics of Information,Alessandro Pavan,13:30,15:20,MoWe
127253,2015 Spring,2015,Spring,1709,36458,WCAS,ECON,415-1,20,Advanced Microeconomics,Bruno H Strulovici,13:30,15:20,TuTh
127254,2015 Spring,2015,Spring,20617,36522,WCAS,ECON,425-3,20,Theory of Economic Development,Cynthia Georgia Kinnan,09:00,10:50,TuTh
127255,2015 Spring,2015,Spring,1725,36459,WCAS,ECON,450-3,20,Industrial Organization and Prices,Aviv Nevo,09:00,10:50,MoWe
127256,2015 Spring,2015,Spring,21040,37111,WCAS,ECON,460-3,20,International Economics: International Trade,David West Allen,11:00,12:50,TuTh
127257,2015 Spring,2015,Spring,1730,36460,WCAS,ECON,480-3,20,Introduction to Econometrics,Charles Manski,09:00,10:50,MoWe
127258,2015 Spring,2015,Spring,1741,36510,WCAS,ECON,501-0,20,Graduate Student Seminar,Alessandro Pavan,11:00,11:50,MoWe
127259,2015 Spring,2015,Spring,1742,36511,WCAS,ECON,515-0,20,Research Seminar in Economic Theory,Jeffrey C Ely,15:30,17:00,We
127260,2015 Spring,2015,Spring,19446,36520,WCAS,ECON,519-0,20,Responsible Conduct of Research Training,Wojciech Olszewski,,,
127261,2015 Spring,2015,Spring,1743,36512,WCAS,ECON,520-0,20,Research Seminar in Economic History,Joseph P Ferrie,16:30,17:50,Th
127262,2015 Spring,2015,Spring,1744,36513,WCAS,ECON,530-0,20,Research Seminar in Macroeconomics,David William Berger,12:00,13:20,Mo
127263,2015 Spring,2015,Spring,20092,36521,WCAS,ECON,535-0,20,Research Seminar in Applied Microeconomics,Lori A Beaman,15:00,16:20,Th
127264,2015 Spring,2015,Spring,1747,36514,WCAS,ECON,550-0,20,Research Seminar in Industrial Organization,Robert H Porter,15:30,17:00,Mo
127265,2015 Spring,2015,Spring,1748,36515,WCAS,ECON,560-0,20,Research Seminar in Development and Trade,David West Allen,15:00,16:20,Th
127266,2015 Spring,2015,Spring,1749,36516,WCAS,ECON,580-0,20,Research Seminar in Econometrics,Ivan A Canay,15:30,17:00,Tu
127272,2015 Spring,2015,Spring,1763,37953,WCAS,ENGLISH,101-6,25,First-Year Seminar,Carolina Hotchandani,15:30,16:50,TuTh
127271,2015 Spring,2015,Spring,1763,37952,WCAS,ENGLISH,101-6,24,First-Year Seminar,Aaron Lee Greenberg,09:30,10:50,TuTh
127268,2015 Spring,2015,Spring,1763,37949,WCAS,ENGLISH,101-6,21,First-Year Seminar,Christopher Daniel Shirley,09:30,10:50,MoWe
127267,2015 Spring,2015,Spring,1763,37948,WCAS,ENGLISH,101-6,20,First-Year Seminar,Seth Logan Swanner,13:00,13:50,MoWeFr
127270,2015 Spring,2015,Spring,1763,37951,WCAS,ENGLISH,101-6,23,First-Year Seminar,Christopher Daniel Shirley,15:30,16:50,MoWe
127269,2015 Spring,2015,Spring,1763,37950,WCAS,ENGLISH,101-6,22,First-Year Seminar,Tanushree Narendra Vachharajani,11:00,12:20,MoWe
127274,2015 Spring,2015,Spring,1767,35949,WCAS,ENGLISH,105-0,21,Expository Writing,Toby Altman,15:30,16:50,MoWe
127273,2015 Spring,2015,Spring,1767,33697,WCAS,ENGLISH,105-0,20,Expository Writing,Phyllis B Lassner,10:00,10:50,MoWeFr
127276,2015 Spring,2015,Spring,1770,33700,WCAS,ENGLISH,105-6,21,First-Year Seminar,Jeanne Elizabeth Herrick,09:30,10:50,TuTh
127277,2015 Spring,2015,Spring,1770,33701,WCAS,ENGLISH,105-6,22,First-Year Seminar,Lisa M Del Torto,11:00,12:20,TuTh
127275,2015 Spring,2015,Spring,1770,33699,WCAS,ENGLISH,105-6,20,First-Year Seminar,Charles S Yarnoff,09:00,09:50,MoWeFr
127295,2015 Spring,2015,Spring,1772,33719,WCAS,ENGLISH,106-2,18,Writing in Special Contexts,Penny Gail Hirsch,,,
127297,2015 Spring,2015,Spring,1772,33721,WCAS,ENGLISH,106-2,20,Writing in Special Contexts,John Chisholm Bishop,,,
127301,2015 Spring,2015,Spring,1772,33725,WCAS,ENGLISH,106-2,24,Writing in Special Contexts,John Chisholm Bishop,,,
127287,2015 Spring,2015,Spring,1772,33711,WCAS,ENGLISH,106-2,10,Writing in Special Contexts,Michelle W. Greenberg,,,
127289,2015 Spring,2015,Spring,1772,33713,WCAS,ENGLISH,106-2,12,Writing in Special Contexts,Deborah Leigh Wood,,,
127291,2015 Spring,2015,Spring,1772,33715,WCAS,ENGLISH,106-2,14,Writing in Special Contexts,Jeanne Elizabeth Herrick,,,
127306,2015 Spring,2015,Spring,1772,33730,WCAS,ENGLISH,106-2,29,Writing in Special Contexts,John Christopher Anderson,,,
127286,2015 Spring,2015,Spring,1772,33710,WCAS,ENGLISH,106-2,09,Writing in Special Contexts,Lisa M Del Torto,,,
127279,2015 Spring,2015,Spring,1772,33704,WCAS,ENGLISH,106-2,02,Writing in Special Contexts,Jeanne Elizabeth Herrick,,,
127280,2015 Spring,2015,Spring,1772,33705,WCAS,ENGLISH,106-2,03,Writing in Special Contexts,Kathleen Carmichael,,,
127281,2015 Spring,2015,Spring,1772,33707,WCAS,ENGLISH,106-2,04,Writing in Special Contexts,Leslie A Fischer,,,
127282,2015 Spring,2015,Spring,1772,33706,WCAS,ENGLISH,106-2,05,Writing in Special Contexts,Jeanine M Casler,,,
127283,2015 Spring,2015,Spring,1772,33708,WCAS,ENGLISH,106-2,06,Writing in Special Contexts,Kathleen Carmichael,,,
127285,2015 Spring,2015,Spring,1772,33709,WCAS,ENGLISH,106-2,08,Writing in Special Contexts,Ellen Blum Barish,,,
127293,2015 Spring,2015,Spring,1772,33717,WCAS,ENGLISH,106-2,16,Writing in Special Contexts,Katharine B Duke,,,
127299,2015 Spring,2015,Spring,1772,33723,WCAS,ENGLISH,106-2,22,Writing in Special Contexts,John Chisholm Bishop,,,
127303,2015 Spring,2015,Spring,1772,33728,WCAS,ENGLISH,106-2,26,Writing in Special Contexts,Charles S Yarnoff,,,
127284,2015 Spring,2015,Spring,1772,33726,WCAS,ENGLISH,106-2,07,Writing in Special Contexts,Jeanine M Casler,,,
127304,2015 Spring,2015,Spring,1772,33729,WCAS,ENGLISH,106-2,27,Writing in Special Contexts,Penny Gail Hirsch,,,
128557,2015 Spring,2015,Spring,1772,38861,WCAS,ENGLISH,106-2,30,Writing in Special Contexts,Deborah Leigh Wood,,,
127278,2015 Spring,2015,Spring,1772,33703,WCAS,ENGLISH,106-2,01,Writing in Special Contexts,Leslie A Fischer,,,
127302,2015 Spring,2015,Spring,1772,33727,WCAS,ENGLISH,106-2,25,Writing in Special Contexts,John Christopher Anderson,,,
127288,2015 Spring,2015,Spring,1772,33712,WCAS,ENGLISH,106-2,11,Writing in Special Contexts,Katharine B Duke,,,
127290,2015 Spring,2015,Spring,1772,33714,WCAS,ENGLISH,106-2,13,Writing in Special Contexts,Michelle W. Greenberg,,,
127292,2015 Spring,2015,Spring,1772,33716,WCAS,ENGLISH,106-2,15,Writing in Special Contexts,Deborah Leigh Wood,,,
127298,2015 Spring,2015,Spring,1772,33722,WCAS,ENGLISH,106-2,21,Writing in Special Contexts,Lisa M Del Torto,,,
127300,2015 Spring,2015,Spring,1772,33724,WCAS,ENGLISH,106-2,23,Writing in Special Contexts,Charles S Yarnoff,,,
127296,2015 Spring,2015,Spring,1772,33720,WCAS,ENGLISH,106-2,19,Writing in Special Contexts,Lisa M Del Torto,,,
127305,2015 Spring,2015,Spring,1772,33731,WCAS,ENGLISH,106-2,28,Writing in Special Contexts,Elizabeth Anne Lenaghan,,,
127294,2015 Spring,2015,Spring,1772,33718,WCAS,ENGLISH,106-2,17,Writing in Special Contexts,Kathleen Carmichael,,,
125379,2015 Spring,2015,Spring,6179,38316,UC,ENGLISH,111-CN,66,Writing Seminar II,John Chisholm Bishop,18:15,21:15,Th
125378,2015 Spring,2015,Spring,6179,38315,UC,ENGLISH,111-CN,17,Writing Seminar II,Michelle W. Greenberg,09:00,16:00,Sa
125380,2015 Spring,2015,Spring,6181,38317,UC,ENGLISH,113-CN,66,Introduction to Literature,James Richard O'Laughlin,18:15,21:15,Th
127309,2015 Spring,2015,Spring,1776,33733,WCAS,ENGLISH,205-0,22,Intermediate Composition,Ellen F Wright,14:00,15:20,TuTh
127307,2015 Spring,2015,Spring,1776,33734,WCAS,ENGLISH,205-0,20,Intermediate Composition,Phyllis B Lassner,11:00,11:50,MoWeFr
127308,2015 Spring,2015,Spring,1776,33732,WCAS,ENGLISH,205-0,21,Intermediate Composition,Marcia B Gealy,14:00,14:50,MoWeFr
125381,2015 Spring,2015,Spring,6183,38318,UC,ENGLISH,205-CN,65,Intermediate Composition,Katharine B Duke,18:15,21:15,We
125382,2015 Spring,2015,Spring,6183,38319,UC,ENGLISH,205-CN,66,Intermediate Composition,Leslie A Fischer,18:15,21:15,Th
127312,2015 Spring,2015,Spring,1777,37956,WCAS,ENGLISH,206-0,22,Reading & Writing Poetry,Rachel J Webster,15:30,16:50,TuTh
128670,2015 Spring,2015,Spring,1777,39102,WCAS,ENGLISH,206-0,23,Reading & Writing Poetry,Carolina Hotchandani,12:30,13:50,TuTh
127310,2015 Spring,2015,Spring,1777,37954,WCAS,ENGLISH,206-0,20,Reading & Writing Poetry,Averill A Curdy,15:30,16:50,MoWe
127311,2015 Spring,2015,Spring,1777,37955,WCAS,ENGLISH,206-0,21,Reading & Writing Poetry,Rachel J Webster,14:00,15:20,TuTh
127314,2015 Spring,2015,Spring,1778,37958,WCAS,ENGLISH,207-0,21,Reading and Writing Fiction,Chris Abani,15:30,16:50,MoWe
127315,2015 Spring,2015,Spring,1778,37959,WCAS,ENGLISH,207-0,22,Reading and Writing Fiction,Brian D Bouldrey,11:00,12:20,TuTh
127313,2015 Spring,2015,Spring,1778,37957,WCAS,ENGLISH,207-0,20,Reading and Writing Fiction,Shauna Seliy,09:30,10:50,MoWe
127318,2015 Spring,2015,Spring,16878,38133,WCAS,ENGLISH,208-0,22,Reading & Writing Creative Non-Fiction,John Robert Bresland,15:30,16:50,TuTh
127316,2015 Spring,2015,Spring,16878,38131,WCAS,ENGLISH,208-0,20,Reading & Writing Creative Non-Fiction,Shauna Seliy,14:00,15:20,MoWe
127317,2015 Spring,2015,Spring,16878,38132,WCAS,ENGLISH,208-0,21,Reading & Writing Creative Non-Fiction,Sarah Valentine,12:30,13:50,TuTh
127319,2015 Spring,2015,Spring,14313,38134,WCAS,ENGLISH,210-2,01,English Literary Traditions,Emily Wing Rohrbach,12:00,12:50,MoWe
127320,2015 Spring,2015,Spring,1781,37960,WCAS,ENGLISH,212-0,01,Introduction to Drama,Susan A Manning,13:00,13:50,MoWe
127321,2015 Spring,2015,Spring,1787,37969,WCAS,ENGLISH,273-0,01,Introduction to 20th-Century American Literature,Andrew Way Leong,12:00,12:50,MoWeFr
127322,2015 Spring,2015,Spring,15150,38126,WCAS,ENGLISH,275-0,20,Introduction to Asian American Literature,Jinah Kim,12:30,13:50,TuTh
128671,2015 Spring,2015,Spring,1788,39065,WCAS,ENGLISH,298-0,21,Introductory Seminar in Reading & Interpretation,Christopher Herbert,09:30,10:50,TuTh
127323,2015 Spring,2015,Spring,1788,37978,WCAS,ENGLISH,298-0,20,Introductory Seminar in Reading & Interpretation,Christopher Lane,09:30,10:50,TuTh
125383,2015 Spring,2015,Spring,6196,38320,UC,ENGLISH,298-CN,15,Introductory Seminar in Reading and Interpretation,William J Savage,18:15,21:15,We
127324,2015 Spring,2015,Spring,1791,33736,WCAS,ENGLISH,305-0,20,Advanced Composition,Ellen F Wright,15:30,16:20,TuTh
127325,2015 Spring,2015,Spring,1791,35950,WCAS,ENGLISH,305-0,21,Advanced Composition,Barbara L Shwom,18:00,21:00,Mo
127326,2015 Spring,2015,Spring,18640,38141,WCAS,ENGLISH,306-0,20,Advanced Poetry Writing,William Reginald Gibbons Jr,14:00,15:20,MoWe
125384,2015 Spring,2015,Spring,17745,38321,UC,ENGLISH,306-A,64,Advanced Reading and Writing Poetry I,Dike F Okoro,18:15,21:15,Tu
127328,2015 Spring,2015,Spring,1792,37980,WCAS,ENGLISH,307-0,21,Advanced Creative Writing,Sarah Valentine,15:30,16:50,TuTh
127327,2015 Spring,2015,Spring,1792,37979,WCAS,ENGLISH,307-0,20,Advanced Creative Writing,,12:30,13:50,TuTh
127329,2015 Spring,2015,Spring,18641,38142,WCAS,ENGLISH,308-0,20,Advanced Creative Nonfiction Writing,John Robert Bresland,11:00,12:20,TuTh
125385,2015 Spring,2015,Spring,16693,38322,UC,ENGLISH,308-B,16,Advanced Reading and Writing Creative Nonfiction II,Michael McColly,18:15,21:15,Th
127330,2015 Spring,2015,Spring,1794,37981,WCAS,ENGLISH,311-0,20,Studies in Poetry,Harris Matthew Feinsod,15:30,16:50,MoWe
127331,2015 Spring,2015,Spring,1798,37983,WCAS,ENGLISH,320-0,20,Medieval English Literature,Marissa Jane Pareles,12:30,13:50,MoWe
127332,2015 Spring,2015,Spring,1803,37984,WCAS,ENGLISH,324-0,20,Studies in Medieval Literature,Marissa Jane Pareles,15:30,16:50,MoWe
127333,2015 Spring,2015,Spring,1803,38213,WCAS,ENGLISH,324-0,21,Studies in Medieval Literature,Yelizaveta Strakhov,14:00,15:20,TuTh
127334,2015 Spring,2015,Spring,1807,37988,WCAS,ENGLISH,333-0,20,Spenser,Kathryn Sydney Evans,11:00,12:20,TuTh
127335,2015 Spring,2015,Spring,1810,37989,WCAS,ENGLISH,335-0,20,Milton,Glenn F Sucich,11:00,12:20,MoWe
127336,2015 Spring,2015,Spring,1812,37990,WCAS,ENGLISH,339-0,20,Special Topics in Shakespeare,Glenn F Sucich,14:00,15:20,TuTh
127337,2015 Spring,2015,Spring,1818,37991,WCAS,ENGLISH,344-0,20,18th-Century Fiction,Helen F Thompson,15:30,16:50,MoWe
127338,2015 Spring,2015,Spring,1824,37992,WCAS,ENGLISH,357-0,20,19th-Century British Fiction,Christopher Herbert,09:30,10:50,MoWe
127339,2015 Spring,2015,Spring,1826,37993,WCAS,ENGLISH,359-0,20,Studies in Victorian Literature,Christopher Herbert,14:00,15:20,MoWe
127340,2015 Spring,2015,Spring,1828,37994,WCAS,ENGLISH,360-0,20,20th-Century British and American Literature,Christine Froula,11:00,12:20,MoWe
127341,2015 Spring,2015,Spring,1837,37995,WCAS,ENGLISH,368-0,20,Studies in 20th-Century Literature,Evan M Mwangi,12:30,13:50,MoWe
127343,2015 Spring,2015,Spring,1837,37997,WCAS,ENGLISH,368-0,22,Studies in 20th-Century Literature,,15:30,16:50,TuTh
127342,2015 Spring,2015,Spring,1837,37996,WCAS,ENGLISH,368-0,21,Studies in 20th-Century Literature,,12:30,13:50,TuTh
127345,2015 Spring,2015,Spring,1839,38175,WCAS,ENGLISH,369-0,21,Studies in African Literature,,11:00,12:20,MoWe
127344,2015 Spring,2015,Spring,1839,37998,WCAS,ENGLISH,369-0,20,Studies in African Literature,Evan M Mwangi,09:30,10:50,MoWe
127346,2015 Spring,2015,Spring,1841,37999,WCAS,ENGLISH,371-0,20,American Novel,Julia Ann Stern,11:00,12:20,TuTh
127349,2015 Spring,2015,Spring,1843,38002,WCAS,ENGLISH,378-0,22,Studies in American Literature,William J Savage,15:30,16:50,TuTh
127347,2015 Spring,2015,Spring,1843,38000,WCAS,ENGLISH,378-0,20,Studies in American Literature,Laura E Passin,09:30,10:50,TuTh
127348,2015 Spring,2015,Spring,1843,38001,WCAS,ENGLISH,378-0,21,Studies in American Literature,Carolina Hotchandani,12:30,13:50,TuTh
127350,2015 Spring,2015,Spring,15149,38144,WCAS,ENGLISH,383-0,20,Special Topics in Theory,Emily Wing Rohrbach,14:00,15:20,MoWe
128632,2015 Spring,2015,Spring,15149,39011,WCAS,ENGLISH,383-0,21,Special Topics in Theory,Tristram Nash Wolff,14:00,15:20,MoWe
125386,2015 Spring,2015,Spring,6256,38323,UC,ENGLISH,385-CN,16,Topics in Combined Studies,Peter Paul Kaye,18:15,21:15,Th
127351,2015 Spring,2015,Spring,1845,38003,WCAS,ENGLISH,386-0,20,Studies in Literature and Film,Harris Matthew Feinsod,11:00,12:20,MoWe
125387,2015 Spring,2015,Spring,15763,38324,UC,ENGLISH,392-CN,12,The Situation of Writing,Susan Eleanor Harris,18:15,21:15,Mo
127352,2015 Spring,2015,Spring,1849,38004,WCAS,ENGLISH,393-S,20,Theory and Practice of Poetry,Averill A Curdy,12:30,13:50,MoWe
127353,2015 Spring,2015,Spring,1853,38005,WCAS,ENGLISH,394-S,20,Theory & Practice of Fiction,Chris Abani,12:30,13:50,MoWe
127354,2015 Spring,2015,Spring,17346,38145,WCAS,ENGLISH,395-S,20,Theory and Practice of Creative Nonfiction,Eula Ruth Biss,12:30,13:50,MoWe
127355,2015 Spring,2015,Spring,8141,38146,WCAS,ENGLISH,397-0,20,Research Seminar for Literature Majors,Nicholas K Davis,14:00,15:20,TuTh
127356,2015 Spring,2015,Spring,1865,38047,WCAS,ENGLISH,431-0,20,Studies in 16Th Century Literature,Laurie J Shannon,14:00,17:00,We
127357,2015 Spring,2015,Spring,1870,38048,WCAS,ENGLISH,455-0,20,Studies in Victorian Literature,Christopher Lane,14:00,16:50,Tu
127358,2015 Spring,2015,Spring,1871,38049,WCAS,ENGLISH,461-0,20,Studies in Contemporary Literature,Christine Froula,14:00,16:50,Mo
127359,2015 Spring,2015,Spring,1873,38050,WCAS,ENGLISH,471-0,20,Studies in American Literature,Julia Ann Stern,14:00,16:50,Th
127360,2015 Spring,2015,Spring,1874,38051,WCAS,ENGLISH,490-0,20,Independent Reading,Helen F Thompson,,,
127361,2015 Spring,2015,Spring,1877,33737,WCAS,ENGLISH,570-0,20,Seminar in Teaching Composition,Robert A Gundlach,00:00,00:00,We
125388,2015 Spring,2015,Spring,5847,38325,UC,FINANCE,202-CN,17,Introduction to Finance,William J Arndt,09:00,12:00,Sa
125389,2015 Spring,2015,Spring,18328,38326,UC,FINANCE,368-CN,14,Options and Futures,Angelo P Vignola,18:15,21:15,Tu
128523,2015 Spring,2015,Spring,18839,38897,UC,FN_EXTND,300-0,43,Introduction to Financial Planning,Joanna Janczurewicz,18:00,21:00,Tu
128600,2015 Spring,2015,Spring,17707,38972,UC,FN_EXTND,312-0,42,Extended Program: Investment Planning,Joanna Janczurewicz,17:45,21:00,Mo
128524,2015 Spring,2015,Spring,17710,38898,UC,FN_EXTND,315-0,45,Extended Program: Estate Planning,Joanna Janczurewicz,17:45,21:00,Th
128525,2015 Spring,2015,Spring,20094,38899,UC,FN_EXTND,320-0,44,Financial Plan Development and Presenation,Joanna Janczurewicz,17:45,21:00,We
125390,2015 Spring,2015,Spring,6615,38328,UC,FRENCH,101-C,15,Elementary French III,Dominique Mary Licops,18:15,21:15,We
127156,2015 Spring,2015,Spring,2989,33768,WCAS,FRENCH,111-3,21,Elementary French,Rachel Mihuta Grimm,10:00,10:50,MoTuWeTh
127157,2015 Spring,2015,Spring,2989,33749,WCAS,FRENCH,111-3,22,Elementary French,Brett Russell Brehm,12:00,12:50,MoTuWeTh
127158,2015 Spring,2015,Spring,2989,33760,WCAS,FRENCH,111-3,23,Elementary French,Mihaela Adina Costea,13:00,13:50,MoTuWeTh
127159,2015 Spring,2015,Spring,2989,33787,WCAS,FRENCH,111-3,24,Elementary French,Brett Russell Brehm,15:00,15:50,MoTuWeTh
127155,2015 Spring,2015,Spring,2989,33769,WCAS,FRENCH,111-3,20,Elementary French,Lam-Thao Nguyen,09:00,09:50,MoTuWeTh
128618,2015 Spring,2015,Spring,2995,38993,WCAS,FRENCH,121-3,26,Intermediate French,Margaret M Dempster,14:00,14:50,MoTuWeTh
127161,2015 Spring,2015,Spring,2995,33751,WCAS,FRENCH,121-3,22,Intermediate French,Matthew Thomas Brauer,10:00,10:50,MoTuWeTh
127160,2015 Spring,2015,Spring,2995,33750,WCAS,FRENCH,121-3,20,Intermediate French,Aude Raymond,09:00,09:50,MoTuWeTh
127163,2015 Spring,2015,Spring,2995,33771,WCAS,FRENCH,121-3,25,Intermediate French,Belinda Liliane Paola Clementine Missiroli,15:00,15:50,MoTuWeTh
127162,2015 Spring,2015,Spring,2995,33752,WCAS,FRENCH,121-3,23,Intermediate French,Colin Jackson,11:00,11:50,MoTuWeTh
127164,2015 Spring,2015,Spring,17513,33766,WCAS,FRENCH,125-1,20,Intensive Intermediate French,Christiane H E Rey,10:00,10:50,MoWeFr
127165,2015 Spring,2015,Spring,18431,33770,WCAS,FRENCH,198-0,20,Independent Study,,,,
127166,2015 Spring,2015,Spring,2999,33758,WCAS,FRENCH,202-0,20,Writing Workshop,Katia Viot-Southard,11:00,11:50,MoWeFr
127167,2015 Spring,2015,Spring,2999,33764,WCAS,FRENCH,202-0,21,Writing Workshop,Patricia L Scarampi,12:00,12:50,MoWeFr
